,id,nom,commune,isActive,latitude,longitude,cityRank,code_commune
3225,2250,Les Lards,"{'codeCommune': '38405', 'nom': 'Saint-Joseph-de-Rivière', 'availableForSeniors': False}",True,45.37786,5.69923,,38405
3226,2251,Les Lards,"{'codeCommune': '38405', 'nom': 'Saint-Joseph-de-Rivière', 'availableForSeniors': False}",True,45.3785,5.70056,,38405
3227,2308,St Julien Village,"{'codeCommune': '38407', 'nom': 'La Sure en Chartreuse', 'availableForSeniors': False}",True,45.3503,5.66168,1.0,38407
3228,2300,Col de la Placette,"{'codeCommune': '38407', 'nom': 'La Sure en Chartreuse', 'availableForSeniors': False}",True,45.33032,5.65809,2.0,38407
3229,2302,Col de la Placette,"{'codeCommune': '38407', 'nom': 'La Sure en Chartreuse', 'availableForSeniors': False}",True,45.33025,5.65831,3.0,38407
3230,2303,Entrée/sortie de Pommiers,"{'codeCommune': '38407', 'nom': 'La Sure en Chartreuse', 'availableForSeniors': False}",True,45.31887,5.6529,4.0,38407
3231,2304,Entrée/sortie de Pommiers,"{'codeCommune': '38407', 'nom': 'La Sure en Chartreuse', 'availableForSeniors': False}",True,45.319,5.65314,5.0,38407
3232,2305,Les Barniers,"{'codeCommune': '38407', 'nom': 'La Sure en Chartreuse', 'availableForSeniors': False}",True,45.31544,5.65112,6.0,38407
3233,2307,Les Barniers,"{'codeCommune': '38407', 'nom': 'La Sure en Chartreuse', 'availableForSeniors': False}",True,45.31565,5.65108,7.0,38407
3234,2204,Poste,"{'codeCommune': '38412', 'nom': 'Saint-Laurent-du-Pont', 'availableForSeniors': False}",True,45.38736,5.733442,,38412
3235,2205,Le Cotterg,"{'codeCommune': '38412', 'nom': 'Saint-Laurent-du-Pont', 'availableForSeniors': False}",True,45.3884657,5.7256562,,38412
3236,2206,Saint Bruno,"{'codeCommune': '38412', 'nom': 'Saint-Laurent-du-Pont', 'availableForSeniors': False}",True,45.3859453,5.7354945,,38412
3237,2208,Le Guiers,"{'codeCommune': '38412', 'nom': 'Saint-Laurent-du-Pont', 'availableForSeniors': False}",True,45.3876881,5.737102,,38412
3238,2210,Salle des Fêtes,"{'codeCommune': '38412', 'nom': 'Saint-Laurent-du-Pont', 'availableForSeniors': False}",True,45.3893945,5.7380558,,38412
3239,2211,Villette Centre,"{'codeCommune': '38412', 'nom': 'Saint-Laurent-du-Pont', 'availableForSeniors': False}",True,45.4005626,5.7230485,,38412
3240,2212,Villette Centre,"{'codeCommune': '38412', 'nom': 'Saint-Laurent-du-Pont', 'availableForSeniors': False}",True,45.4012635,5.7233109,,38412
3241,2213,Guillotière Villette,"{'codeCommune': '38412', 'nom': 'Saint-Laurent-du-Pont', 'availableForSeniors': False}",True,45.4005698,5.7228549,,38412
3242,8690,Les Egats,"{'codeCommune': '38413', 'nom': 'Saint-Laurent-en-Beaumont', 'availableForSeniors': False}",True,44.8756952,5.8342787,,38413
3243,8689,Les Egats - camping,"{'codeCommune': '38413', 'nom': 'Saint-Laurent-en-Beaumont', 'availableForSeniors': False}",True,44.8762122,5.8369073,1.0,38413
3244,9526,Coco Fruits,"{'codeCommune': '38421', 'nom': ""Saint-Martin-d'Hères"", 'availableForSeniors': False}",True,45.184134,5.768725,,38421
3245,2387,Uriage,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.143641,5.829779,,38422
3246,2388,Villeneuve,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.148115,5.817557,,38422
3247,2389,Le Sonnant,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.156797,5.823201,,38422
3248,2390,Le Chenil,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.163178,5.812577,,38422
3249,2391,Le Bourg,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.152263,5.838234,,38422
3250,2392,Le Bouloud,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.13761,5.83943,,38422
3251,2393,Le Mollard,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.144688,5.839474,,38422
3252,2394,Le Vacher,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.137185,5.833376,,38422
3253,2395,La Croix de Pinet,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.172521,5.874306,,38422
3254,2396,Les Izards,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.168852,5.864459,,38422
3255,2397,Corps,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.178206,5.863842,,38422
3256,2399,La Perrérée,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.176342,5.860792,,38422
3257,2400,St Nizier,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.164133,5.834846,,38422
3258,2401,Le Rossin,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.158773,5.839986,,38422
3259,2402,La Grivolée,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.146366,5.855608,,38422
3260,2403,La Ronzière,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.171642,5.846602,,38422
3261,2404,Les Bonnets,"{'codeCommune': '38422', 'nom': ""Saint-Martin-d'Uriage"", 'availableForSeniors': False}",True,45.150969,5.84921,,38422
